id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,basement_levels,z_min,z_max,elevator_count,stairwell_count,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,room_definition_set,loot_profile,zombie_heat_weight,vehicle_spawn_profile,parking_spaces_planned,parking_strategy,loading_bays,service_entrance_required,utility_profile,foraging_profile,story_zone,business_name_id,map_reveal_item,interior_state_seed,design_signature,visual_signature,status
P040,Z03,东北公路服务区,auto_shop,commercial,交通车辆,False,"[771.1, 227.0]","[35.5, 26.1]","[25.5, 18.8]",0,R07,南,1,低层,0,0,0,0,0,L040,N024,T形,auto_shop-功能分区-24,0,1,0.19,窄窗组合,无楼梯,L形双坡,米色石材,橄榄,后露台,火灾熏黑,封闭阳台,auto_shop_rooms_v1,auto_shop_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z03_auto_shop,BIZ-040,True,140216040,auto_shop:040:483,"auto_shop|T形|auto_shop-功能分区-24|0|1|0.19|窄窗组合|无楼梯|L形双坡|米色石材|橄榄|后露台|1|[25.5, 18.8]|封闭阳台",planned
P041,Z03,东北公路服务区,car_wash,commercial,交通车辆,False,"[844.7, 107.0]","[29.8, 45.3]","[21.5, 32.6]",0,R01,南,1,低层,0,0,0,0,0,L041,N025,后凸形,car_wash-功能分区-25,0,1,0.02,前二侧一,无楼梯,低坡顶,红砖,暗黄,后露台,屋顶轻损,储藏间,car_wash_rooms_v1,car_wash_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z03_car_wash,BIZ-041,True,140216041,car_wash:041:520,"car_wash|后凸形|car_wash-功能分区-25|0|1|0.02|前二侧一|无楼梯|低坡顶|红砖|暗黄|后露台|1|[21.5, 32.6]|储藏间",planned
P042,Z03,东北公路服务区,self_storage,commercial,交通车辆,False,"[782.9, 126.6]","[24.9, 29.9]","[18.0, 21.5]",0,R01,北,1,低层,0,0,0,0,0,L042,N026,L形左翼,self_storage-功能分区-26,0,1,-0.15,转角窗组,无楼梯,L形双坡,米色石材,土褐,后露台,杂草侵占,狭长走廊,self_storage_rooms_v1,self_storage_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z03_self_storage,BIZ-042,True,140216042,self_storage:042:557,"self_storage|L形左翼|self_storage-功能分区-26|0|1|-0.15|转角窗组|无楼梯|L形双坡|米色石材|土褐|后露台|1|[18.0, 21.5]|狭长走廊",planned
P043,Z03,东北公路服务区,gas_station,commercial,交通车辆,False,"[796.9, 169.2]","[30.1, 37.5]","[21.7, 27.0]",90,R08,东,1,低层,0,0,0,0,0,L043,N027,T形,gas_station-功能分区-27,0,1,-0.32,凸窗组合,无楼梯,低坡顶,红砖,橄榄,后露台,维护良好,封闭阳台,gas_station_rooms_v1,gas_station_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z03_gas_station,BIZ-043,True,140216043,gas_station:043:594,"gas_station|T形|gas_station-功能分区-27|0|1|-0.32|凸窗组合|无楼梯|低坡顶|红砖|橄榄|后露台|1|[21.7, 27.0]|封闭阳台",planned
P044,Z03,东北公路服务区,fast_food,commercial,食品补给,False,"[742.1, 145.4]","[31.1, 29.8]","[22.4, 21.4]",0,R05,西,1,低层,0,0,0,0,0,L044,N028,后凸形,fast_food-功能分区-28,0,1,0.16,前一侧二,无楼梯,L形双坡,米色石材,暗黄,后露台,火灾熏黑,储藏间,fast_food_rooms_v1,fast_food_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z03_fast_food,BIZ-044,True,140216044,fast_food:044:631,"fast_food|后凸形|fast_food-功能分区-28|0|1|0.16|前一侧二|无楼梯|L形双坡|米色石材|暗黄|后露台|1|[22.4, 21.4]|储藏间",planned
P045,Z03,东北公路服务区,detached_house,residential,居住,False,"[726.3, 234.6]","[21.7, 24.7]","[13.4, 15.3]",0,R07,南,1,低层,1,-1,0,0,1,L045,H017,矩形,双区分隔,2,1,-0.01,窄窗组合,无楼梯,低坡顶,红砖,土褐,后露台,屋顶轻损,狭长走廊,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_detached_house,,False,140216045,detached_house:045:668,"detached_house|矩形|双区分隔|2|1|-0.01|窄窗组合|无楼梯|低坡顶|红砖|土褐|后露台|1|[13.4, 15.3]|狭长走廊",planned
P046,Z03,东北公路服务区,motel_unit,residential,居住,False,"[900.7, 296.4]","[26.6, 37.0]","[16.5, 22.9]",0,R07,北,1,低层,0,0,0,0,0,L046,H018,L形左翼,侧走廊,1,1,-0.18,前二侧一,无楼梯,L形双坡,米色石材,橄榄,后露台,杂草侵占,封闭阳台,motel_unit_rooms_v1,motel_unit_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_motel_unit,,False,140216046,motel_unit:046:705,"motel_unit|L形左翼|侧走廊|1|1|-0.18|前二侧一|无楼梯|L形双坡|米色石材|橄榄|后露台|1|[16.5, 22.9]|封闭阳台",planned
P047,Z03,东北公路服务区,detached_house,residential,居住,False,"[986.7, 256.9]","[31.4, 26.4]","[19.5, 16.4]",0,R07,南,1,低层,0,0,0,0,0,L047,H019,L形右翼,L形动线,4,1,0.3,转角窗组,无楼梯,低坡顶,红砖,暗黄,后露台,维护良好,储藏间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_detached_house,,False,140216047,detached_house:047:742,"detached_house|L形右翼|L形动线|4|1|0.3|转角窗组|无楼梯|低坡顶|红砖|暗黄|后露台|1|[19.5, 16.4]|储藏间",planned
P048,Z03,东北公路服务区,motel_unit,residential,居住,False,"[791.5, 294.3]","[23.6, 37.8]","[14.6, 23.4]",0,R07,北,1,低层,0,0,0,0,0,L048,H020,前凸形,环形动线,1,1,0.13,凸窗组合,无楼梯,L形双坡,米色石材,土褐,后露台,火灾熏黑,狭长走廊,motel_unit_rooms_v1,motel_unit_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_motel_unit,,False,140216048,motel_unit:048:779,"motel_unit|前凸形|环形动线|1|1|0.13|凸窗组合|无楼梯|L形双坡|米色石材|土褐|后露台|1|[14.6, 23.4]|狭长走廊",planned
P049,Z03,东北公路服务区,detached_house,residential,居住,False,"[978.4, 306.3]","[26.1, 32.5]","[16.2, 20.2]",0,R07,北,1,低层,0,0,0,0,0,L049,H021,后凸形,开放核心,2,1,-0.04,前一侧二,无楼梯,低坡顶,红砖,橄榄,后露台,屋顶轻损,封闭阳台,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_detached_house,,False,140216049,detached_house:049:816,"detached_house|后凸形|开放核心|2|1|-0.04|前一侧二|无楼梯|低坡顶|红砖|橄榄|后露台|1|[16.2, 20.2]|封闭阳台",planned
P050,Z03,东北公路服务区,motel_unit,residential,居住,False,"[749.6, 185.7]","[30.9, 35.9]","[19.2, 22.3]",90,R08,东,1,低层,0,0,0,0,0,L050,H022,主屋加侧翼,纵深串联,1,1,-0.21,窄窗组合,无楼梯,L形双坡,米色石材,暗黄,后露台,杂草侵占,储藏间,motel_unit_rooms_v1,motel_unit_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_motel_unit,,False,140216050,motel_unit:050:853,"motel_unit|主屋加侧翼|纵深串联|1|1|-0.21|窄窗组合|无楼梯|L形双坡|米色石材|暗黄|后露台|1|[19.2, 22.3]|储藏间",planned
P051,Z03,东北公路服务区,motel_unit,residential,居住,False,"[723.0, 303.3]","[21.7, 36.8]","[13.5, 22.8]",0,R07,北,1,低层,0,0,0,0,0,L051,H023,错位双矩形,中央走廊,1,1,0.27,前二侧一,无楼梯,低坡顶,红砖,土褐,后露台,维护良好,狭长走廊,motel_unit_rooms_v1,motel_unit_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z03_motel_unit,,False,140216051,motel_unit:051:890,"motel_unit|错位双矩形|中央走廊|1|1|0.27|前二侧一|无楼梯|低坡顶|红砖|土褐|后露台|1|[13.5, 22.8]|狭长走廊",planned
P052,Z04,西部老旧住宅区,daycare,civic,教育公共,False,"[192.4, 435.3]","[35.8, 39.8]","[25.8, 28.7]",90,R12,东,1,低层,0,0,0,0,0,L052,N029,U形,daycare-功能分区-29,0,1,0.18,宽窗加侧窗,无楼梯,谷仓顶,深绿木板,奶油,雨棚,废弃,双卫生间,daycare_rooms_v1,daycare_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,suburban,Z04_daycare,,False,140216052,daycare:052:927,"daycare|U形|daycare-功能分区-29|0|1|0.18|宽窗加侧窗|无楼梯|谷仓顶|深绿木板|奶油|雨棚|1|[25.8, 28.7]|双卫生间",planned
P053,Z04,西部老旧住宅区,corner_shop,commercial,零售服务,False,"[287.1, 576.0]","[32.7, 30.5]","[23.5, 22.0]",90,R12,西,1,低层,0,0,0,0,0,L053,N030,主屋加侧翼,corner_shop-功能分区-30,0,1,0.01,前三侧二,无楼梯,交叉双坡,白色木板,雨灰,雨棚,窗板封闭,开放厨房,corner_shop_rooms_v1,corner_shop_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z04_corner_shop,BIZ-053,True,140216053,corner_shop:053:964,"corner_shop|主屋加侧翼|corner_shop-功能分区-30|0|1|0.01|前三侧二|无楼梯|交叉双坡|白色木板|雨灰|雨棚|1|[23.5, 22.0]|开放厨房",planned
P054,Z04,西部老旧住宅区,pharmacy,commercial,医疗,False,"[31.1, 442.4]","[27.3, 39.9]","[19.7, 28.7]",0,R02,南,1,低层,0,0,0,0,0,L054,N031,L形右翼,pharmacy-功能分区-31,0,1,-0.16,前窗不对称,无楼梯,谷仓顶,深绿木板,炭灰,雨棚,轻度老化,阁楼入口,pharmacy_rooms_v1,pharmacy_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z04_pharmacy,BIZ-054,True,140216054,pharmacy:054:004,"pharmacy|L形右翼|pharmacy-功能分区-31|0|1|-0.16|前窗不对称|无楼梯|谷仓顶|深绿木板|炭灰|雨棚|1|[19.7, 28.7]|阁楼入口",planned
P055,Z04,西部老旧住宅区,laundromat,commercial,零售服务,False,"[253.3, 340.4]","[38.4, 30.9]","[27.6, 22.3]",0,R09,南,1,低层,0,0,0,0,0,L055,N032,U形,laundromat-功能分区-32,0,1,0.32,高低窗组合,无楼梯,交叉双坡,白色木板,奶油,雨棚,临时加固,双卫生间,laundromat_rooms_v1,laundromat_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,municipal_water_power_sewer,suburban,Z04_laundromat,BIZ-055,True,140216055,laundromat:055:041,"laundromat|U形|laundromat-功能分区-32|0|1|0.32|高低窗组合|无楼梯|交叉双坡|白色木板|奶油|雨棚|1|[27.6, 22.3]|双卫生间",planned
P056,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[60.7, 557.9]","[25.0, 31.7]","[15.5, 19.6]",90,R11,东,2,低层,0,0,1,0,1,L056,H024,T形,L形动线,1,1,0.15,前二侧三,中央折梯,谷仓顶,深绿木板,雨灰,雨棚,废弃,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216056,detached_house:056:078,"detached_house|T形|L形动线|1|1|0.15|前二侧三|中央折梯|谷仓顶|深绿木板|雨灰|雨棚|2|[15.5, 19.6]|开放厨房",planned
P057,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[20.4, 577.5]","[29.5, 30.7]","[18.3, 19.0]",0,R10,南,1,低层,1,-1,0,0,1,L057,H025,矩形,环形动线,2,1,-0.02,宽窗加侧窗,无楼梯,交叉双坡,白色木板,炭灰,雨棚,窗板封闭,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216057,detached_house:057:115,"detached_house|矩形|环形动线|2|1|-0.02|宽窗加侧窗|无楼梯|交叉双坡|白色木板|炭灰|雨棚|1|[18.3, 19.0]|阁楼入口",planned
P058,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[75.6, 595.3]","[28.9, 31.6]","[17.9, 19.6]",90,R11,东,1,低层,0,0,0,0,0,L058,H026,L形左翼,开放核心,3,2,-0.19,前三侧二,无楼梯,谷仓顶,深绿木板,奶油,雨棚,轻度老化,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216058,detached_house:058:152,"detached_house|L形左翼|开放核心|3|2|-0.19|前三侧二|无楼梯|谷仓顶|深绿木板|奶油|雨棚|1|[17.9, 19.6]|双卫生间",planned
P059,Z04,西部老旧住宅区,duplex,residential,居住,False,"[78.1, 453.9]","[26.8, 28.4]","[16.6, 17.6]",90,R11,东,1,低层,0,0,0,0,0,L059,H027,L形右翼,纵深串联,2,1,0.29,前窗不对称,无楼梯,交叉双坡,白色木板,雨灰,雨棚,临时加固,开放厨房,duplex_rooms_v1,duplex_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_duplex,,False,140216059,duplex:059:189,"duplex|L形右翼|纵深串联|2|1|0.29|前窗不对称|无楼梯|交叉双坡|白色木板|雨灰|雨棚|1|[16.6, 17.6]|开放厨房",planned
P060,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[182.8, 396.5]","[21.9, 25.5]","[13.6, 15.8]",0,R09,北,2,低层,1,-1,1,0,1,L060,H028,前凸形,中央走廊,1,1,0.12,高低窗组合,客厅转角梯,谷仓顶,深绿木板,炭灰,雨棚,废弃,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216060,detached_house:060:226,"detached_house|前凸形|中央走廊|1|1|0.12|高低窗组合|客厅转角梯|谷仓顶|深绿木板|炭灰|雨棚|2|[13.6, 15.8]|阁楼入口",planned
P061,Z04,西部老旧住宅区,apartment_lowrise,residential,居住,False,"[314.0, 397.3]","[26.5, 35.6]","[16.4, 22.1]",0,R09,北,3,中层,0,0,2,0,2,L061,H029,后凸形,前厅分流,4,1,-0.05,前二侧三,中央折梯,交叉双坡,白色木板,奶油,雨棚,窗板封闭,双卫生间,apartment_lowrise_rooms_v1,apartment_lowrise_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_apartment_lowrise,,False,140216061,apartment_lowrise:061:263,"apartment_lowrise|后凸形|前厅分流|4|1|-0.05|前二侧三|中央折梯|交叉双坡|白色木板|奶油|雨棚|3|[16.4, 22.1]|双卫生间",planned
P062,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[60.2, 388.4]","[24.0, 24.3]","[14.9, 15.1]",0,R09,北,1,低层,0,0,0,0,0,L062,H030,主屋加侧翼,双区分隔,3,2,-0.22,宽窗加侧窗,无楼梯,谷仓顶,深绿木板,雨灰,雨棚,轻度老化,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216062,detached_house:062:300,"detached_house|主屋加侧翼|双区分隔|3|2|-0.22|宽窗加侧窗|无楼梯|谷仓顶|深绿木板|雨灰|雨棚|1|[14.9, 15.1]|开放厨房",planned
P063,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[261.4, 449.7]","[25.3, 28.5]","[15.7, 17.6]",90,R12,西,1,低层,1,-1,0,0,1,L063,H031,错位双矩形,侧走廊,4,1,0.26,前三侧二,无楼梯,交叉双坡,白色木板,炭灰,雨棚,临时加固,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216063,detached_house:063:337,"detached_house|错位双矩形|侧走廊|4|1|0.26|前三侧二|无楼梯|交叉双坡|白色木板|炭灰|雨棚|1|[15.7, 17.6]|阁楼入口",planned
P064,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[135.9, 455.1]","[30.8, 24.4]","[19.1, 15.1]",90,R11,西,2,低层,0,0,1,0,1,L064,H032,T形,L形动线,1,1,0.09,前窗不对称,后部直梯,谷仓顶,深绿木板,奶油,雨棚,废弃,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216064,detached_house:064:374,"detached_house|T形|L形动线|1|1|0.09|前窗不对称|后部直梯|谷仓顶|深绿木板|奶油|雨棚|2|[19.1, 15.1]|双卫生间",planned
P065,Z04,西部老旧住宅区,duplex,residential,居住,False,"[81.5, 424.4]","[20.6, 26.4]","[12.7, 16.4]",90,R11,东,1,低层,0,0,0,0,0,L065,H033,矩形,环形动线,2,1,-0.08,高低窗组合,无楼梯,交叉双坡,白色木板,雨灰,雨棚,窗板封闭,开放厨房,duplex_rooms_v1,duplex_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_duplex,,False,140216065,duplex:065:411,"duplex|矩形|环形动线|2|1|-0.08|高低窗组合|无楼梯|交叉双坡|白色木板|雨灰|雨棚|1|[12.7, 16.4]|开放厨房",planned
P066,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[301.8, 346.8]","[20.5, 25.2]","[12.7, 15.7]",0,R09,南,1,低层,1,-1,0,0,1,L066,H034,L形左翼,开放核心,3,2,-0.25,前二侧三,无楼梯,谷仓顶,深绿木板,炭灰,雨棚,轻度老化,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216066,detached_house:066:448,"detached_house|L形左翼|开放核心|3|2|-0.25|前二侧三|无楼梯|谷仓顶|深绿木板|炭灰|雨棚|1|[12.7, 15.7]|阁楼入口",planned
P067,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[132.2, 414.3]","[22.9, 30.5]","[14.2, 18.9]",90,R11,西,1,低层,0,0,0,0,0,L067,H035,L形右翼,纵深串联,4,1,0.23,宽窗加侧窗,无楼梯,交叉双坡,白色木板,奶油,雨棚,临时加固,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216067,detached_house:067:485,"detached_house|L形右翼|纵深串联|4|1|0.23|宽窗加侧窗|无楼梯|交叉双坡|白色木板|奶油|雨棚|1|[14.2, 18.9]|双卫生间",planned
P068,Z04,西部老旧住宅区,apartment_lowrise,residential,居住,False,"[118.1, 388.2]","[21.0, 27.0]","[13.0, 16.7]",90,R11,西,2,低层,0,0,1,0,1,L068,H036,前凸形,中央走廊,2,1,0.06,前三侧二,门厅直梯,谷仓顶,深绿木板,雨灰,雨棚,废弃,开放厨房,apartment_lowrise_rooms_v1,apartment_lowrise_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_apartment_lowrise,,False,140216068,apartment_lowrise:068:522,"apartment_lowrise|前凸形|中央走廊|2|1|0.06|前三侧二|门厅直梯|谷仓顶|深绿木板|雨灰|雨棚|2|[13.0, 16.7]|开放厨房",planned
P069,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[151.2, 342.5]","[30.7, 28.1]","[19.1, 17.4]",0,R09,南,1,低层,1,-1,0,0,1,L069,H037,后凸形,前厅分流,2,1,-0.11,前窗不对称,无楼梯,交叉双坡,白色木板,炭灰,雨棚,窗板封闭,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216069,detached_house:069:559,"detached_house|后凸形|前厅分流|2|1|-0.11|前窗不对称|无楼梯|交叉双坡|白色木板|炭灰|雨棚|1|[19.1, 17.4]|阁楼入口",planned
P070,Z04,西部老旧住宅区,duplex,residential,居住,False,"[196.4, 346.1]","[20.8, 35.4]","[12.9, 21.9]",0,R09,南,1,低层,0,0,0,0,0,L070,H038,主屋加侧翼,双区分隔,4,2,-0.28,高低窗组合,无楼梯,谷仓顶,深绿木板,奶油,雨棚,轻度老化,双卫生间,duplex_rooms_v1,duplex_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_duplex,,False,140216070,duplex:070:596,"duplex|主屋加侧翼|双区分隔|4|2|-0.28|高低窗组合|无楼梯|谷仓顶|深绿木板|奶油|雨棚|1|[12.9, 21.9]|双卫生间",planned
P071,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[260.8, 519.6]","[30.5, 24.5]","[18.9, 15.2]",90,R12,西,1,低层,0,0,0,0,0,L071,H039,错位双矩形,侧走廊,4,1,0.2,前二侧三,无楼梯,交叉双坡,白色木板,雨灰,雨棚,临时加固,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216071,detached_house:071:633,"detached_house|错位双矩形|侧走廊|4|1|0.2|前二侧三|无楼梯|交叉双坡|白色木板|雨灰|雨棚|1|[18.9, 15.2]|开放厨房",planned
P072,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[28.3, 390.2]","[27.6, 35.3]","[17.1, 21.9]",0,R09,北,2,低层,1,-1,1,0,1,L072,H040,T形,L形动线,1,1,0.03,宽窗加侧窗,侧墙折梯,谷仓顶,深绿木板,炭灰,雨棚,废弃,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216072,detached_house:072:670,"detached_house|T形|L形动线|1|1|0.03|宽窗加侧窗|侧墙折梯|谷仓顶|深绿木板|炭灰|雨棚|2|[17.1, 21.9]|阁楼入口",planned
P073,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[272.6, 403.2]","[23.6, 33.3]","[14.6, 20.7]",90,R12,西,1,低层,0,0,0,0,0,L073,H041,矩形,环形动线,2,1,-0.14,前三侧二,无楼梯,交叉双坡,白色木板,奶油,雨棚,窗板封闭,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216073,detached_house:073:707,"detached_house|矩形|环形动线|2|1|-0.14|前三侧二|无楼梯|交叉双坡|白色木板|奶油|雨棚|1|[14.6, 20.7]|双卫生间",planned
P074,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[72.4, 336.8]","[27.9, 24.6]","[17.3, 15.3]",0,R09,南,1,低层,0,0,0,0,0,L074,H042,L形左翼,开放核心,3,2,-0.31,前窗不对称,无楼梯,谷仓顶,深绿木板,雨灰,雨棚,轻度老化,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216074,detached_house:074:744,"detached_house|L形左翼|开放核心|3|2|-0.31|前窗不对称|无楼梯|谷仓顶|深绿木板|雨灰|雨棚|1|[17.3, 15.3]|开放厨房",planned
P075,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[322.3, 434.2]","[20.9, 25.4]","[12.9, 15.8]",0,R13,北,1,低层,1,-1,0,0,1,L075,H043,L形右翼,纵深串联,4,1,0.17,高低窗组合,无楼梯,交叉双坡,白色木板,炭灰,雨棚,临时加固,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216075,detached_house:075:781,"detached_house|L形右翼|纵深串联|4|1|0.17|高低窗组合|无楼梯|交叉双坡|白色木板|炭灰|雨棚|1|[12.9, 15.8]|阁楼入口",planned
P076,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[223.2, 473.4]","[21.2, 35.7]","[13.2, 22.1]",90,R12,东,2,低层,0,0,1,0,1,L076,H044,前凸形,中央走廊,1,1,0.0,前二侧三,中央折梯,谷仓顶,深绿木板,奶油,雨棚,废弃,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216076,detached_house:076:818,"detached_house|前凸形|中央走廊|1|1|0.0|前二侧三|中央折梯|谷仓顶|深绿木板|奶油|雨棚|2|[13.2, 22.1]|双卫生间",planned
P077,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[323.9, 603.5]","[24.0, 25.9]","[14.9, 16.1]",0,R10,南,1,低层,0,0,0,0,0,L077,H045,后凸形,前厅分流,2,1,-0.17,宽窗加侧窗,无楼梯,交叉双坡,白色木板,雨灰,雨棚,窗板封闭,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216077,detached_house:077:855,"detached_house|后凸形|前厅分流|2|1|-0.17|宽窗加侧窗|无楼梯|交叉双坡|白色木板|雨灰|雨棚|1|[14.9, 16.1]|开放厨房",planned
P078,Z04,西部老旧住宅区,detached_house,residential,居住,False,"[109.8, 345.3]","[28.0, 26.8]","[17.3, 16.6]",0,R09,南,1,低层,1,-1,0,0,1,L078,H046,主屋加侧翼,双区分隔,3,2,0.31,前三侧二,无楼梯,谷仓顶,深绿木板,炭灰,雨棚,轻度老化,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_detached_house,,False,140216078,detached_house:078:892,"detached_house|主屋加侧翼|双区分隔|3|2|0.31|前三侧二|无楼梯|谷仓顶|深绿木板|炭灰|雨棚|1|[17.3, 16.6]|阁楼入口",planned
P079,Z04,西部老旧住宅区,duplex,residential,居住,False,"[324.3, 560.3]","[21.3, 25.2]","[13.2, 15.6]",0,R10,南,1,低层,0,0,0,0,0,L079,H047,错位双矩形,侧走廊,4,1,0.14,前窗不对称,无楼梯,交叉双坡,白色木板,奶油,雨棚,临时加固,双卫生间,duplex_rooms_v1,duplex_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z04_duplex,,False,140216079,duplex:079:929,"duplex|错位双矩形|侧走廊|4|1|0.14|前窗不对称|无楼梯|交叉双坡|白色木板|奶油|雨棚|1|[13.2, 15.6]|双卫生间",planned
